timestamp,open,high,low,close,volume
2020-02-20,64.0200,64.5300,62.9300,64.0000,4219691
2020-02-19,64.0000,64.4300,63.7900,64.3700,4831117
2020-02-18,63.3600,64.1200,63.2600,63.7400,5317895
2020-02-14,62.6900,63.5400,62.3100,63.5200,4242634
2020-02-13,62.2500,62.9400,62.0000,62.5900,3642361
2020-02-12,61.5000,63.1200,61.4400,62.8000,5244177
2020-02-11,61.9300,61.9300,60.5800,61.1900,5350588
2020-02-10,61.4200,61.9450,60.7700,61.6300,5279576
2020-02-07,61.3300,62.8412,60.3800,61.5300,12936107
2020-02-06,59.1900,60.6400,59.0000,60.2600,9591480
2020-02-05,60.1400,60.1400,58.4400,58.8500,5985924
2020-02-04,58.8600,59.3800,57.3700,59.2100,6653690
2020-02-03,58.6400,58.9000,58.0900,58.2100,4825357
2020-01-31,60.2000,60.3000,58.3469,58.4800,8184161
2020-01-30,59.9200,60.9000,59.9200,60.8900,5287128
2020-01-29,60.4900,60.5700,59.9000,60.4000,4339829
2020-01-28,58.7900,60.3650,58.6100,60.0300,5644292
2020-01-27,58.1900,58.6900,57.7800,58.3200,6420173
2020-01-24,60.2200,60.3500,58.9500,59.4000,7688779
2020-01-23,60.3200,60.5500,60.0600,60.1300,5297196
2020-01-22,61.6500,61.9000,60.2350,60.3200,6110151
2020-01-21,61.0000,61.6400,60.8100,61.4200,6774706
2020-01-17,60.6100,61.2800,60.4400,61.2400,8752814
2020-01-16,60.0000,60.4500,59.7200,60.4300,7185596
2020-01-15,60.0500,60.4500,59.2800,59.6400,5703328
2020-01-14,59.5800,60.5750,58.9100,60.0500,7311520
2020-01-13,59.1200,59.5800,58.8200,59.2400,4526931
2020-01-10,59.7600,59.7600,58.7300,58.9500,4425050
2020-01-09,60.2400,60.4300,58.8600,59.3400,7767809
2020-01-08,60.0000,60.8850,59.8500,59.8800,5022348
2020-01-07,59.6900,60.4100,59.2100,60.3350,4930894
2020-01-06,58.4700,59.8700,58.4350,59.7400,4911322
2020-01-03,58.0300,58.9300,57.6500,58.6700,4466831
2020-01-02,59.9100,60.0500,58.5600,58.6500,5189778
2019-12-31,58.7200,59.4700,58.6500,59.4200,3437756
2019-12-30,59.3500,59.5539,58.6150,58.8800,3028520
2019-12-27,59.2100,59.5900,58.7800,59.1850,3386409
2019-12-26,58.8100,59.2700,58.7100,58.8900,2325547
2019-12-24,58.7800,59.0300,58.5200,58.8100,1562888
2019-12-23,59.6000,59.7450,58.8300,58.8900,4395775
2019-12-20,59.4000,59.7100,58.7900,59.2200,8966312
2019-12-19,58.7100,59.2300,58.5250,59.1300,4384306
2019-12-18,58.3400,59.1200,57.9600,59.0200,6681145
2019-12-17,58.7000,58.7400,58.1000,58.2600,4388023
2019-12-16,59.2300,59.3400,58.5700,58.6100,4576098
2019-12-13,58.5000,58.7400,57.7908,58.6500,5756492
2019-12-12,56.6000,58.8100,56.4800,58.5600,9015112
2019-12-11,55.9400,56.9800,55.9400,56.4800,5575667
2019-12-10,54.4600,55.9900,54.1000,55.9400,4686013
2019-12-09,55.1200,55.4000,54.3700,54.3900,4557809
2019-12-06,55.1200,55.4194,54.8000,55.2100,5051548
2019-12-05,54.0900,55.0400,53.7400,54.9900,5272828
2019-12-04,54.7500,54.8700,53.7550,53.8800,4752232
2019-12-03,53.6100,54.6100,53.5200,54.5900,5399686
2019-12-02,54.9300,54.9800,53.3600,54.2300,4637534
2019-11-29,54.1300,55.1800,54.0070,54.8300,2393290
2019-11-27,54.3300,54.5600,53.9000,54.4800,3636918
2019-11-26,53.9300,54.2300,53.5600,54.1700,4226674
2019-11-25,53.2300,53.7600,53.0200,53.7300,4125965
2019-11-22,53.7700,53.9000,52.5900,53.0400,4583063
2019-11-21,53.9500,54.2900,53.3100,53.6900,3960571
2019-11-20,53.2400,54.1900,53.1450,54.0850,7421968
2019-11-19,53.1000,53.3800,52.4800,53.2800,5092647
2019-11-18,53.4300,53.4500,52.2742,52.7300,6443840
2019-11-15,53.1500,53.7100,52.7000,53.4400,5327303
2019-11-14,52.3200,52.9800,52.1000,52.7000,7186225
2019-11-13,51.6000,52.6300,51.4600,52.3300,11585931
2019-11-12,52.7000,53.0500,51.6900,51.9500,12566434
2019-11-11,53.8500,53.9300,52.2400,52.5200,6830019
2019-11-08,53.5000,54.8400,52.6500,54.3000,15899887
2019-11-07,56.7500,56.8200,54.3546,54.5500,12512265
2019-11-06,55.7800,56.5900,55.4700,56.3600,6239442
2019-11-05,55.8000,56.2700,55.0100,55.5400,5036329
2019-11-04,55.5600,56.0100,54.1700,55.7100,10345268
2019-11-01,56.2100,57.4300,55.4600,55.8200,10202913
2019-10-31,55.9300,56.0700,54.7400,56.0300,6621587
2019-10-30,55.2500,55.9500,54.4050,55.8700,8537516
2019-10-29,54.4700,54.6300,53.6200,54.0000,5680034
2019-10-28,55.9900,56.1800,54.2100,54.5600,7475524
2019-10-25,56.2100,56.2750,55.0200,55.2600,6320240
2019-10-24,55.1800,55.7350,54.6200,55.4400,5700614
2019-10-23,54.5600,55.3300,54.3500,54.8000,3368286
2019-10-22,55.6700,55.7200,54.4900,54.5200,4491840
2019-10-21,55.2500,55.8200,54.7250,55.5100,5925298
2019-10-18,55.6600,55.6880,53.3800,54.5400,8349509
2019-10-17,56.0000,56.4600,55.5100,55.5900,5995260
2019-10-16,55.4000,55.9398,55.1400,55.5900,5764574
2019-10-15,55.1500,55.6000,54.1600,55.5600,6878469
2019-10-14,54.3500,55.2000,54.0100,55.0100,5969793
2019-10-11,54.3500,55.3800,54.1500,54.8200,8632567
2019-10-10,52.9300,53.8400,51.4500,53.6900,8790451
2019-10-09,53.7600,54.7500,53.2000,53.4300,9079005
2019-10-08,54.7500,55.3000,54.1000,54.1300,7335792
2019-10-07,55.0600,55.8900,54.5600,55.4100,6623619
2019-10-04,54.7500,55.4900,54.5500,55.4400,8782953
2019-10-03,52.1900,54.7700,52.0700,54.0700,14694844
2019-10-02,51.9000,52.5400,50.2500,52.2500,13592895
2019-10-01,53.3400,53.5500,52.2400,52.9000,9247348
2019-09-30,52.6000,52.9950,52.3100,52.9200,7438370
2019-09-27,54.2100,54.7200,52.0500,52.3300,7801124
