timestamp,open,high,low,close,volume
2019-12-03,54.6200,54.9900,54.4600,54.5900,14320507
2019-12-02,56.2300,56.4600,55.3800,55.4300,14313982
2019-11-29,56.3300,56.4900,56.0900,56.1400,6479396
2019-11-27,56.9000,56.9100,56.3800,56.6100,5789996
2019-11-26,56.7500,56.8600,56.4150,56.5100,12084138
2019-11-25,56.4600,56.6800,56.2800,56.5600,7977692
2019-11-22,56.4200,57.0580,56.2450,56.3900,6346919
2019-11-21,56.2200,56.5900,56.1200,56.2300,8067136
2019-11-20,56.2200,56.6200,55.8100,56.2400,9117046
2019-11-19,56.4700,56.9500,56.2600,56.2700,7199492
2019-11-18,56.5600,56.5600,55.9600,56.1900,6923327
2019-11-15,56.4000,56.5550,56.2650,56.4200,7216860
2019-11-14,55.8100,56.3250,55.6400,56.0900,9056093
2019-11-13,56.2100,56.5600,56.1700,56.2100,6817951
2019-11-12,56.5300,56.8450,56.4150,56.5900,6184949
2019-11-11,56.2000,56.6100,56.1800,56.4300,5018039
2019-11-08,55.9800,56.4900,55.7670,56.4900,5869589
2019-11-07,55.9600,56.6250,55.8600,55.9800,9677704
2019-11-06,55.7100,55.8850,55.6000,55.7000,10572139
2019-11-05,55.7600,55.8400,55.5100,55.6700,10759319
2019-11-04,55.2600,55.7500,55.2600,55.4500,8757046
2019-11-01,54.8100,55.1500,54.5503,55.0000,7313565
2019-10-31,54.7200,54.8500,54.2400,54.4900,8260599
2019-10-30,55.1800,55.1800,54.4500,54.8500,6284896
2019-10-29,54.7200,55.3050,54.5600,54.8000,8331090
2019-10-28,54.3500,54.6800,54.2700,54.6400,7269420
2019-10-25,54.0400,54.4200,54.0100,54.1700,6306964
2019-10-24,54.4700,54.6500,53.9400,54.2600,6478707
2019-10-23,54.0000,54.6300,53.8700,54.1300,10533647
2019-10-22,55.2200,55.4300,54.0200,54.1100,7875719
2019-10-21,55.0600,55.3000,54.8200,55.1300,8351524
2019-10-18,54.9500,55.2600,54.1800,54.5500,12562854
2019-10-17,56.0100,56.2380,54.9850,55.0600,9966612
2019-10-16,55.7900,56.0100,55.5500,55.8800,9032457
2019-10-15,56.6300,56.8150,56.3500,56.3500,9236782
2019-10-14,56.8300,57.2100,56.4100,56.4600,11091843
2019-10-11,55.9200,57.3300,55.7100,56.8900,18727729
2019-10-10,54.4500,55.6000,54.3500,55.4900,13870604
2019-10-09,54.1500,54.9900,54.0600,54.5300,12888711
2019-10-08,54.2900,54.7055,53.7700,54.0500,15055697
2019-10-07,55.0700,55.3600,54.7500,54.8000,12443438
2019-10-04,54.0000,55.1800,53.8400,55.1400,13835792
2019-10-03,53.0600,53.8800,52.9400,53.8600,11703234
2019-10-02,53.5000,53.5600,52.6750,53.1500,16057795
2019-10-01,55.0400,55.6400,53.7500,53.8000,16523934
2019-09-30,54.2500,55.2800,54.0500,55.0300,17507766
2019-09-27,54.1900,54.6000,53.6200,54.0900,12391079
