timestamp,open,high,low,close,volume
2020-02-19,58.1300,58.5800,57.7600,58.2200,13640582
2020-02-18,58.7600,58.7600,57.8100,57.9100,12427300
2020-02-14,58.7000,58.8124,58.2800,58.5100,9137693
2020-02-13,58.3700,58.8250,57.9500,58.6500,19458328
2020-02-12,58.5800,58.8600,58.1200,58.2300,20927689
2020-02-11,60.1900,60.3500,58.2600,58.6900,22482713
2020-02-10,59.9300,60.2400,59.7700,60.2400,8218514
2020-02-07,59.6600,60.1500,59.5400,59.9400,9418124
2020-02-06,59.2000,59.6700,59.0600,59.4400,10281262
2020-02-05,58.5300,59.1900,58.4200,59.1300,10270482
2020-02-04,58.0700,58.5700,57.6500,58.2900,13923476
2020-02-03,59.6100,59.6800,58.0100,58.0500,15564959
2020-01-31,59.3400,60.0500,59.1100,59.4400,14281542
2020-01-30,58.7000,59.3900,58.3400,59.3600,16716534
2020-01-29,60.8500,60.9200,59.4400,59.5300,13407740
2020-01-28,59.9800,61.0000,59.8700,60.7000,15365482
2020-01-27,59.8400,60.3600,59.6200,59.9100,11481395
2020-01-24,60.5000,60.6600,60.1100,60.2800,10182807
2020-01-23,60.3800,60.5300,60.0000,60.5100,11104989
2020-01-22,60.4500,60.8200,60.2800,60.4800,8846396
2020-01-21,60.2000,60.4700,60.1000,60.3200,12857568
2020-01-17,59.6900,60.1500,59.6400,60.1300,15615654
2020-01-16,59.3800,59.8500,59.2200,59.6700,10689582
2020-01-15,59.2500,59.4200,58.8700,59.1000,10289632
2020-01-14,59.0000,59.1300,58.7600,59.0400,12696838
2020-01-13,59.0200,59.3700,58.7800,59.1500,14157802
2020-01-10,59.0200,59.3000,58.8400,58.9900,11786724
2020-01-09,58.8900,59.4000,58.8000,58.8500,20134353
2020-01-08,59.6700,60.1000,59.6300,59.7100,15926472
2020-01-07,60.1000,60.1750,59.5800,59.6000,14770321
2020-01-06,60.1100,60.5900,60.0800,60.2700,15074496
2020-01-03,60.5900,60.7900,60.0700,60.4000,13263169
2020-01-02,61.3800,61.4500,60.8100,61.0500,11447912
2019-12-31,61.2100,61.4000,60.9400,61.4000,8466717
2019-12-30,61.6500,61.6890,61.0850,61.2100,6765302
2019-12-27,61.3900,61.6200,61.2500,61.5300,8166778
2019-12-26,61.3200,61.3700,61.1100,61.2900,8117791
2019-12-24,61.4600,61.4600,61.0199,61.2800,6640141
2019-12-23,62.0100,62.1499,61.3200,61.4000,9477491
2019-12-20,61.4600,62.2200,61.1400,62.0700,42977820
2019-12-19,60.9000,61.1250,60.6850,60.8000,11901557
2019-12-18,61.5100,61.7000,60.8200,60.8600,17292552
2019-12-17,61.4000,61.7050,61.3500,61.4900,13648201
2019-12-16,60.7300,61.2700,60.7100,61.2300,11492754
2019-12-13,61.1200,61.1900,60.2500,60.8100,10585869
2019-12-12,61.1000,61.6300,61.1000,61.1700,8571599
2019-12-11,61.3600,61.4232,60.9900,61.0800,8609258
2019-12-10,61.1500,61.2300,60.7900,61.2300,8290039
2019-12-09,60.9800,61.1100,60.8700,61.0100,9370194
2019-12-06,61.0000,61.2800,60.9100,61.1900,9296936
2019-12-05,60.6300,60.9200,60.3150,60.8200,9811346
2019-12-04,60.0200,60.6300,59.8500,60.5300,8237409
2019-12-03,59.9900,60.2000,59.5800,60.1400,10570051
2019-12-02,60.2000,60.2300,59.6300,59.9600,9141963
2019-11-29,60.1600,60.5300,60.1600,60.2400,6791427
2019-11-27,60.0100,60.2700,59.9900,60.1000,8794831
2019-11-26,59.5500,59.9100,59.1300,59.8900,11949509
2019-11-25,59.8300,59.8540,59.2150,59.3800,10693509
2019-11-22,59.6600,60.0300,59.6600,59.7500,10738275
2019-11-21,59.6100,59.6900,59.2700,59.6100,8055425
2019-11-20,59.4900,59.6600,59.0900,59.4800,12362043
2019-11-19,59.4300,59.7500,59.2800,59.5000,10492559
2019-11-18,59.4600,59.4600,59.0450,59.4400,10165052
2019-11-15,59.4800,59.5300,59.0600,59.5100,11758802
2019-11-14,58.9300,59.3400,58.8400,59.3400,9530160
2019-11-13,59.1500,59.5200,58.8000,59.4100,10298957
2019-11-12,59.9100,59.9400,59.1400,59.3200,7709417
2019-11-11,59.3000,59.6900,59.2070,59.6100,7753984
2019-11-08,60.0500,60.1600,58.9600,59.3500,17644595
2019-11-07,60.2600,60.5800,59.9550,60.5300,14603773
2019-11-06,59.7000,60.1300,59.6331,60.1300,9285713
2019-11-05,59.7000,59.8700,59.3500,59.5000,10623037
2019-11-04,59.6800,60.6088,59.5500,59.8700,10128255
2019-11-01,61.2900,61.3400,60.1600,60.3700,9628607
2019-10-31,60.8000,60.8200,60.1000,60.4700,12226485
2019-10-30,60.4600,61.0700,60.4100,60.8200,12136060
2019-10-29,60.1100,60.3200,60.0700,60.1900,10619339
2019-10-28,60.4500,60.6565,60.0350,60.1800,14620985
2019-10-25,60.6000,60.8800,59.2100,60.3700,15034508
2019-10-24,60.8800,61.0200,60.4100,60.5800,11206686
2019-10-23,60.6000,61.3200,60.5500,60.8800,10461285
2019-10-22,61.2300,61.2300,60.5100,60.7700,9801249
2019-10-21,61.0100,61.2300,57.9150,60.7500,11438072
2019-10-18,60.3478,61.3000,60.3100,61.0500,12339744
2019-10-17,60.2300,60.4300,60.1600,60.4100,7336342
2019-10-16,60.1400,60.4100,59.9500,60.2900,9330886
2019-10-15,59.6800,60.6900,59.6000,60.5500,11821918
2019-10-14,59.9300,59.9800,59.5600,59.6000,7635917
2019-10-11,60.0000,60.3750,59.8900,59.9300,11354861
2019-10-10,59.2600,60.0150,59.2000,59.8300,11963779
2019-10-09,59.4000,59.4500,58.9300,59.2200,10659556
2019-10-08,60.1200,60.1900,59.2900,59.7200,14323385
2019-10-07,59.9200,60.5900,59.9000,60.2500,13881543
2019-10-04,58.9700,59.9800,58.9600,59.9000,10181822
2019-10-03,59.0000,59.1200,58.3300,59.0100,10045104
2019-10-02,59.7000,59.7200,58.7200,58.9100,12157778
2019-10-01,60.4000,60.4300,59.8100,59.8500,12518946
2019-09-30,60.4900,60.8950,60.3300,60.3600,9834951
2019-09-27,60.5600,60.7000,60.0200,60.3000,7798968
2019-09-26,60.1400,60.6700,60.0700,60.4400,7458121
