timestamp,open,high,low,close,volume
2020-02-18,36.7800,38.0700,36.6800,38.0600,16791685
2020-02-14,37.0000,37.3500,36.5800,36.9100,12206543
2020-02-13,36.4300,37.3200,36.2100,37.1600,19618820
2020-02-12,36.1900,37.0200,36.1700,36.7900,20671997
2020-02-11,36.1200,36.2800,35.5350,35.6500,14429712
2020-02-10,36.6300,36.8500,35.6500,35.9600,34814250
2020-02-07,37.6300,38.1500,36.8400,37.0300,31111293
2020-02-06,36.5300,39.6400,36.4200,38.4100,87551043
2020-02-05,34.0000,34.1600,33.1900,33.3900,20391581
2020-02-04,33.7500,34.1150,33.4000,33.9600,14578099
2020-02-03,32.5600,33.2400,32.4500,33.0700,14189981
2020-01-31,33.1100,33.1400,32.0800,32.4800,12020843
2020-01-30,32.8600,33.2300,32.3900,33.2200,12078594
2020-01-29,33.5900,33.8800,33.2927,33.6300,7553610
2020-01-28,33.0600,33.6600,32.8500,33.4200,9734242
2020-01-27,32.3100,32.9300,32.1500,32.7800,11796331
2020-01-24,34.1100,34.1100,32.9700,33.1900,12316820
2020-01-23,33.9900,34.3600,33.7200,33.8900,14877387
2020-01-22,34.2900,34.5400,33.9550,34.0200,12843699
2020-01-21,34.0800,34.3850,33.8700,34.0900,17053798
2020-01-17,33.8197,34.3900,33.5800,34.2200,19298684
2020-01-16,33.5000,34.2700,33.0300,34.1900,19893822
2020-01-15,32.9900,33.5100,32.9500,33.2300,11257558
2020-01-14,32.6900,33.1200,32.6400,32.8200,9813247
2020-01-13,32.9700,33.0700,32.4900,32.6900,11000262
2020-01-10,32.8600,33.0100,32.4600,32.7800,11148876
2020-01-09,33.5300,33.5400,33.0000,33.2200,10863525
2020-01-08,32.3500,33.4000,32.3500,33.0500,14632043
2020-01-07,31.8000,32.6950,31.7200,32.5400,13783276
2020-01-06,31.2300,31.7100,31.1600,31.6400,12578590
2020-01-03,31.7100,32.1000,31.2600,31.5200,14428502
2020-01-02,32.3100,32.5000,31.9600,32.3000,10721095
2019-12-31,31.8600,32.3200,31.7700,32.0500,11047796
2019-12-30,32.4900,32.5029,31.8200,32.0300,9391182
2019-12-27,32.7500,32.8400,32.2200,32.5500,10409190
2019-12-26,32.5900,32.8900,32.4211,32.6300,9795852
2019-12-24,32.4400,32.7100,32.4200,32.5000,4290460
2019-12-23,32.1300,32.8000,31.9900,32.4300,13982997
2019-12-20,32.1203,32.2500,31.5400,32.1300,21850163
2019-12-19,31.7500,32.4200,31.6100,32.0300,19878592
2019-12-18,30.6900,31.9100,30.6315,31.6800,19030188
2019-12-17,31.0700,31.2100,30.6300,30.7000,11906157
2019-12-16,30.5200,31.2800,30.4100,30.9700,15851866
2019-12-13,30.2400,30.6100,30.2400,30.3900,12836583
2019-12-12,30.4700,30.5900,29.9300,30.3000,18905849
2019-12-11,29.9500,30.6000,29.8600,30.5500,10831829
2019-12-10,30.2300,30.2600,29.7700,29.8400,12362050
2019-12-09,30.1200,30.7500,30.1200,30.2100,9954579
2019-12-06,30.3500,30.4700,29.9800,30.1900,10868481
2019-12-05,30.0800,30.3600,29.9200,30.0400,11060773
2019-12-04,30.1800,30.3300,29.9100,30.0000,9764127
2019-12-03,29.9400,30.0100,29.4800,29.9700,16547818
2019-12-02,30.9100,30.9500,29.9700,30.4200,14523146
2019-11-29,31.1100,31.1400,30.7800,30.9100,7814538
2019-11-27,31.0000,31.3600,30.9300,31.1700,14150124
2019-11-26,30.5700,30.9900,30.4000,30.9600,16323822
2019-11-25,30.1300,30.5700,30.0500,30.5400,14034043
2019-11-22,29.8700,30.1657,29.5750,30.0300,14159101
2019-11-21,29.2000,30.4900,29.1500,29.7900,24252861
