timestamp,open,high,low,close,volume
2019-11-13,194.7000,195.7000,192.7400,193.1900,11009800
2019-11-12,190.0000,195.0600,189.7400,194.4700,17615454
2019-11-11,189.9300,190.0800,188.5400,189.6100,8637768
2019-11-08,190.0000,192.3400,189.7000,190.8400,10764784
2019-11-07,191.9100,193.4400,189.4700,190.4200,13472998
2019-11-06,194.0300,194.3700,191.3500,191.5500,10973019
2019-11-05,195.3700,195.7500,193.6000,194.3200,9941954
2019-11-04,194.5500,197.3672,193.8119,194.7200,16371292
2019-11-01,192.8500,194.1100,189.9100,193.6200,21711829
2019-10-31,196.7000,198.0900,188.2500,191.6500,42286529
2019-10-30,189.5600,190.4500,185.9800,188.2500,28734559
2019-10-29,191.6900,192.5300,188.4700,189.3100,13574874
2019-10-28,187.2000,189.5300,185.0800,189.4000,13377192
2019-10-25,185.8300,189.0000,185.0876,187.8900,8061240
2019-10-24,184.6200,186.7300,182.8000,186.3800,11505406
2019-10-23,182.0100,186.3800,182.0000,186.1500,12370819
2019-10-22,190.0000,190.6500,181.5000,182.3400,19854192
2019-10-21,187.0400,189.9100,186.7500,189.7600,8122598
2019-10-18,190.2300,191.4900,183.9239,185.8500,16584992
2019-10-17,190.3000,190.8400,188.7650,190.3900,9761548
2019-10-16,188.3200,189.7000,186.9002,189.5500,10560343
2019-10-15,183.8000,190.3800,183.6600,188.8900,15143119
2019-10-14,184.2000,184.6200,182.5735,183.2800,7203665
2019-10-11,182.1500,186.4900,182.1400,184.1900,14998754
2019-10-10,180.3200,181.6100,179.1700,180.0300,8980978
2019-10-09,179.1600,180.7200,177.9400,179.8500,7648874
2019-10-08,178.2600,180.3700,177.7200,177.7500,10084896
2019-10-07,180.0000,181.1800,178.0900,179.6800,9359793
2019-10-04,179.5500,180.9800,178.1000,180.4500,10476395
2019-10-03,175.5700,179.8400,173.6300,179.3800,16789319
2019-10-02,174.8400,176.5300,173.0900,174.6000,16374148
2019-10-01,179.1500,179.8400,174.8800,175.8100,17261556
2019-09-30,177.8700,178.6700,176.8500,178.0800,11071425
2019-09-27,178.1600,180.7550,175.6600,177.1000,14663575
2019-09-26,181.3300,181.4000,177.6700,180.1100,16280691
