timestamp,open,high,low,close,volume
2020-02-20,51.6900,51.9950,51.1670,51.7100,36050
2020-02-19,51.5500,52.1900,51.5300,51.8700,36836
2020-02-18,51.7600,51.9500,51.3000,51.5200,40818
2020-02-14,50.0400,51.7800,49.9800,51.7100,58164
2020-02-13,51.1900,51.6600,50.0100,50.0800,75034
2020-02-12,51.6700,52.0200,51.3100,51.4400,64068
2020-02-11,48.6900,51.7450,48.2900,51.6800,79474
2020-02-10,48.7300,49.0600,48.3700,48.5900,44518
2020-02-07,50.0800,50.0800,48.3700,48.7600,44461
2020-02-06,49.2900,51.5000,48.8900,49.8800,100184
2020-02-05,49.6900,49.6900,48.2250,49.1100,54143
2020-02-04,48.4400,49.3100,47.9200,49.0300,54241
2020-02-03,48.1600,48.7100,47.4200,47.7900,85233
2020-01-31,48.7400,48.7400,47.5900,47.6600,60757
2020-01-30,47.8800,48.9400,47.3600,48.8600,64957
2020-01-29,48.8200,49.4900,48.1200,48.2100,58548
2020-01-28,49.4100,49.4100,48.4800,48.6200,46181
2020-01-27,49.1000,49.9322,47.1570,48.9400,51154
2020-01-24,51.5000,51.5000,49.7118,50.1000,57662
2020-01-23,51.6800,51.6800,50.3500,51.2200,82848
2020-01-22,51.8700,52.2300,51.3600,51.6500,60252
2020-01-21,50.3800,51.9400,49.5500,51.6000,122791
2020-01-17,51.3300,51.3300,50.2700,50.4100,51165
2020-01-16,50.4600,50.9600,49.5240,50.9500,84069
2020-01-15,49.6700,50.8400,49.2600,50.6000,98350
2020-01-14,50.5800,50.6700,49.7000,49.7700,75323
2020-01-13,49.3100,51.1100,49.0600,50.5800,107447
2020-01-10,49.2900,49.4700,48.7500,49.1100,80764
2020-01-09,49.9200,50.2276,49.2900,49.4100,68877
2020-01-08,48.8200,49.9200,48.4500,49.8200,98067
2020-01-07,48.4700,48.9100,48.0300,48.8800,49448
2020-01-06,47.7000,48.7300,47.3200,48.5200,58026
2020-01-03,48.1300,48.6800,47.8319,48.4400,85448
2020-01-02,48.9300,48.9300,47.4800,48.5700,79115
2019-12-31,48.9400,49.3700,48.5600,48.8300,67103
2019-12-30,48.7900,49.4200,48.4425,49.0000,71830
2019-12-27,49.0000,49.1000,48.3600,48.5500,58809
2019-12-26,48.7300,49.3700,48.6550,48.9000,104169
2019-12-24,48.5800,49.0300,48.3700,48.6800,46892
2019-12-23,49.4600,49.5800,48.3700,48.4600,50762
2019-12-20,50.2500,50.5600,48.5600,49.2900,268830
2019-12-19,49.9000,50.7550,49.8183,50.2700,128823
2019-12-18,49.8000,50.2500,49.0801,49.5500,80435
2019-12-17,48.0800,50.5400,48.0480,49.6800,112269
2019-12-16,45.0000,49.3700,44.0600,48.5200,227218
