timestamp,open,high,low,close,volume
2020-02-19,110.1000,110.9000,109.4000,109.7800,1539957
2020-02-18,109.0900,109.8300,108.7000,109.4600,1608922
2020-02-14,108.9000,109.8900,108.7500,109.6900,1227518
2020-02-13,109.1500,109.3400,107.9700,108.8400,1627014
2020-02-12,109.6700,109.9800,108.5900,109.7200,1567210
2020-02-11,108.9500,109.2300,107.9400,109.0400,1195348
2020-02-10,109.0200,109.7600,108.2300,108.7000,2170799
2020-02-07,109.1700,110.9550,108.7400,109.0900,2231256
2020-02-06,108.8000,110.3500,108.4050,110.0000,2500746
2020-02-05,108.6200,108.9600,107.1200,107.8200,2895699
2020-02-04,106.4400,107.4200,105.3300,107.0700,4190905
2020-02-03,107.9300,109.4500,104.4000,105.0400,4155951
2020-01-31,110.7500,110.7500,105.5000,107.9200,6996154
2020-01-30,111.4300,111.8850,110.3100,111.6400,3838545
2020-01-29,112.5100,112.9600,111.2400,112.2100,2464719
2020-01-28,111.2900,112.8800,111.0600,111.9000,2961856
2020-01-27,110.2400,111.1900,109.9500,110.5600,2175505
2020-01-24,114.0200,114.1300,111.6300,112.3300,2304177
2020-01-23,112.9200,113.7300,112.0000,113.4800,1564885
2020-01-22,112.7700,114.0400,112.6800,113.0900,2423116
2020-01-21,112.5500,112.9700,111.7700,112.4100,2140875
2020-01-17,112.3700,112.9900,111.5500,112.9300,3053254
2020-01-16,110.0000,111.2900,109.9460,111.2600,2108561
2020-01-15,109.7900,110.4450,109.1400,109.6100,1479099
2020-01-14,109.6600,110.1700,108.7100,109.5800,1723409
2020-01-13,109.0500,110.0668,108.6200,109.8200,1698350
2020-01-10,109.2000,109.2700,108.2000,108.5900,1756079
2020-01-09,110.0000,110.3400,108.2700,109.3600,1818631
2020-01-08,108.1800,110.0000,107.7750,109.4900,2651579
2020-01-07,109.0000,109.2500,107.7300,108.3900,1694875
2020-01-06,106.9500,109.3100,106.6300,108.7800,2934184
2020-01-03,105.5800,107.7458,105.1200,107.2000,1840440
2020-01-02,107.9400,108.3500,106.7600,107.3400,1896563
2019-12-31,106.5800,107.5200,106.4300,107.5100,1436199
2019-12-30,108.1100,108.3700,106.7600,106.9300,1758520
2019-12-27,108.6000,108.8900,107.8000,108.4300,1163444
2019-12-26,108.5600,108.8880,108.1100,108.5100,1676723
2019-12-24,107.7800,108.8700,107.7300,108.5500,606064
2019-12-23,108.2700,108.9200,107.6700,107.7900,1622621
2019-12-20,108.0200,108.4500,107.0600,107.9500,3323415
2019-12-19,107.0000,107.8800,106.6350,107.3400,1541821
2019-12-18,106.0000,107.2500,105.6350,107.0800,1573464
2019-12-17,105.8600,106.2250,105.1200,105.7500,1374329
2019-12-16,105.0100,105.9200,104.8200,105.7200,1849042
2019-12-13,105.3400,105.8400,103.8100,104.5500,2451603
2019-12-12,103.5400,105.1700,103.1900,105.0900,2518596
2019-12-11,101.8700,103.5100,101.8200,103.2000,2096759
2019-12-10,101.8400,102.5000,101.2900,101.8350,2007659
2019-12-09,103.3400,103.5000,101.9300,102.0300,2000613
2019-12-06,102.8900,103.3000,102.3500,103.2300,2564125
2019-12-05,101.4500,102.2700,100.3602,102.1200,2262233
2019-12-04,101.7700,102.3900,100.4200,100.6300,2735172
2019-12-03,99.5400,101.4650,99.1000,101.2700,2624469
2019-12-02,101.4200,101.6000,99.5700,100.4000,2723721
2019-11-29,100.0300,102.0000,100.0200,101.0100,1271567
2019-11-27,100.0900,100.9700,98.7500,100.7900,1863518
2019-11-26,99.8700,100.1400,98.7100,99.2800,2827691
2019-11-25,99.2800,101.2400,99.2800,99.8000,2812498
2019-11-22,99.6600,99.9285,98.3200,99.1900,2690250
2019-11-21,98.2500,99.2300,98.2100,99.0100,2817254
2019-11-20,96.1200,98.9100,96.1200,98.1200,3035752
2019-11-19,97.2100,97.8650,96.3200,96.6900,3415364
2019-11-18,97.4300,98.0950,96.7000,97.3900,2646674
2019-11-15,98.8500,99.3900,97.3699,97.5400,3315572
2019-11-14,96.2000,98.4800,96.1200,97.5400,3300654
2019-11-13,96.6200,96.9700,95.5400,96.0000,2867812
2019-11-12,96.4100,96.8300,95.2500,96.3300,3684430
2019-11-11,97.5500,98.9000,96.3100,96.3900,2159911
2019-11-08,96.9100,98.5000,96.3200,98.2700,2306661
2019-11-07,99.2900,99.2900,97.0200,97.2300,2156356
2019-11-06,98.6800,99.1800,97.9700,98.6700,2448091
2019-11-05,98.1300,98.9900,96.6300,98.2600,2719942
2019-11-04,96.3500,98.5250,95.6000,98.1500,3840991
2019-11-01,97.1200,97.1200,95.0800,95.3000,3369715
2019-10-31,96.6200,96.7200,94.8700,96.4000,3263433
2019-10-30,94.2500,96.8400,92.5600,96.7200,7143500
2019-10-29,96.7200,97.5200,94.3700,94.4100,7032501
2019-10-28,97.0000,97.9000,96.2000,96.7200,3614870
2019-10-25,95.5400,96.3500,94.6100,96.3100,2070111
2019-10-24,96.1600,96.9700,95.1700,95.9800,3244711
2019-10-23,94.4300,96.2500,94.3600,95.7100,2159555
2019-10-22,94.1700,95.7720,93.2100,94.3000,3379523
2019-10-21,95.4800,96.8300,95.0000,95.8100,1982736
2019-10-18,96.0500,96.0999,94.0500,95.1300,3133235
2019-10-17,96.7100,98.0000,96.5200,96.7600,2427362
2019-10-16,94.4100,96.3600,94.4000,96.2200,2994892
2019-10-15,94.1400,95.2842,93.2201,95.1500,2185533
2019-10-14,94.0000,94.6600,92.7100,93.8800,2380334
2019-10-11,93.9300,95.8700,93.7460,94.1900,3141292
2019-10-10,92.6600,93.5600,92.2100,92.5300,2057035
2019-10-09,93.0200,94.5000,92.8000,92.8800,1587593
2019-10-08,93.0300,93.8300,92.1600,92.5400,2964035
2019-10-07,95.1200,95.8150,93.3200,93.5700,2954624
2019-10-04,94.3400,95.7700,94.3400,95.6100,2246287
2019-10-03,93.5300,95.0300,92.8800,94.3400,3926918
2019-10-02,96.0000,96.0000,92.4400,94.2500,4116515
2019-10-01,97.8100,98.0000,95.1300,96.7500,3732175
2019-09-30,95.8500,97.9900,95.6849,97.8200,2548273
2019-09-27,97.0200,97.7500,95.0500,95.6700,1968060
2019-09-26,97.6100,97.9700,95.6600,96.6200,1965499
