timestamp,open,high,low,close,volume
2020-02-20,125.4700,126.7600,125.1300,126.5800,6094047
2020-02-19,124.8500,126.4700,124.6500,125.4400,4733009
2020-02-18,125.8300,126.1800,124.8300,124.8700,6767599
2020-02-14,125.2900,126.1500,124.7900,126.1400,5889118
2020-02-13,123.7300,125.2800,123.5200,124.9600,7158978
2020-02-12,123.6800,123.9700,122.8500,123.4500,6031715
2020-02-11,126.2700,126.2700,124.0300,124.1600,6104952
2020-02-10,126.4600,126.8300,125.7600,126.1700,5216051
2020-02-07,127.1900,127.2700,126.0500,126.0800,5915099
2020-02-06,126.9000,128.0900,126.6000,127.1400,9101130
2020-02-05,125.9100,127.0600,125.4000,126.8100,6125374
2020-02-04,125.7100,127.3500,125.3600,125.6600,6511673
2020-02-03,124.6600,125.9500,124.4900,125.1100,6052347
2020-01-31,125.9900,126.9500,124.4600,124.6200,6612044
2020-01-30,124.7900,126.0600,124.4200,125.9500,5894323
2020-01-29,125.9100,126.0700,125.0250,125.0600,5271002
2020-01-28,125.9300,126.9800,125.7200,126.0300,6200225
2020-01-27,124.7500,126.3900,124.7500,125.6900,9338366
2020-01-24,125.2200,126.7900,124.7700,125.1400,9507926
2020-01-23,124.3000,126.5500,123.6500,124.9900,11094894
2020-01-22,126.3300,126.6795,125.8300,126.3100,7389885
2020-01-21,126.4100,126.6200,124.8400,126.0900,8553058
2020-01-17,126.3500,127.0000,125.8800,126.4100,11314279
2020-01-16,126.1100,126.7800,125.5900,126.0700,6233709
2020-01-15,125.0600,126.1200,125.0100,125.9600,4843703
2020-01-14,124.6500,125.2000,124.4800,124.6900,7829661
2020-01-13,124.0000,124.9000,123.8100,124.8800,8409206
2020-01-10,123.9000,124.3200,123.2950,123.9700,3927056
2020-01-09,122.5100,123.8800,122.5100,123.8500,5943993
2020-01-08,122.1900,123.4299,122.0003,122.5100,5385050
2020-01-07,122.8800,123.2059,121.8700,121.9900,7583952
2020-01-06,122.5700,123.1900,122.3787,122.7500,6668540
2020-01-03,122.1600,123.5300,121.8600,122.5800,7970514
2020-01-02,124.5000,124.7300,122.9400,123.4100,8130493
2019-12-31,124.4300,124.9900,123.9500,124.9000,4798910
2019-12-30,125.7600,125.9800,124.1400,124.4700,3884343
2019-12-27,125.5600,126.2950,125.3900,126.0900,5192014
2019-12-26,125.1000,125.7450,124.8700,125.2200,4760426
2019-12-24,124.7900,125.3099,124.5800,125.2200,2022053
2019-12-23,125.5200,125.8200,124.6850,124.9000,6619530
2019-12-20,126.1500,126.6000,125.0300,125.3600,16250519
2019-12-19,124.1600,125.2000,123.9000,124.9200,6629092
2019-12-18,125.3100,125.8700,123.6900,124.0100,8607594
2019-12-17,125.5900,125.9800,124.3100,125.3100,8832191
2019-12-16,125.4700,126.3500,125.3500,125.5600,8281916
2019-12-13,124.2100,125.7400,123.7900,125.4700,5471590
2019-12-12,124.7800,125.7600,123.8800,124.5700,5897381
2019-12-11,124.2700,125.2700,124.0700,124.6600,4717202
2019-12-10,124.7800,124.8700,124.1232,124.2700,4740134
2019-12-09,124.3100,125.1400,124.1800,124.8700,7452765
2019-12-06,124.7300,125.4500,123.8900,124.1900,7150870
2019-12-05,124.2700,124.6300,123.6600,124.6200,7029171
2019-12-04,122.7500,124.5800,122.6900,124.5300,6857345
2019-12-03,122.3100,122.9600,121.7950,122.9500,6492697
2019-12-02,121.9400,122.7800,120.9602,122.7200,6146195
2019-11-29,121.9900,122.6300,121.7100,122.0600,2927290
2019-11-27,122.4200,122.4400,120.9600,121.7600,3751060
2019-11-26,120.7300,122.3500,120.4100,122.2600,8238615
2019-11-25,120.4400,120.9200,120.0200,120.5100,5134268
2019-11-22,120.2300,120.6100,119.3900,120.2900,4414949
2019-11-21,121.7800,122.5400,120.2756,120.3400,7094106
2019-11-20,121.4200,122.3750,120.9300,122.2900,6479595
2019-11-19,121.9300,122.7800,121.1250,121.4200,5988953
2019-11-18,120.2500,122.5600,120.1700,121.8900,7493694
2019-11-15,120.9900,120.9900,119.9700,120.5400,7108585
2019-11-14,120.6200,121.1700,120.1140,120.5000,5188323
2019-11-13,119.9000,121.0500,119.8700,120.6500,7279454
2019-11-12,119.4900,119.6000,118.5450,119.2700,4759405
2019-11-11,119.4800,120.0000,119.0900,119.3300,3850358
2019-11-08,119.8500,120.5900,119.1600,119.7000,4249862
2019-11-07,120.3400,120.3400,118.8100,119.6200,8909742
2019-11-06,119.1000,120.3500,118.6600,120.3200,6755900
2019-11-05,118.8300,119.5850,118.2368,118.9000,9234478
2019-11-04,123.9200,123.9200,118.6400,119.0700,10350034
2019-11-01,124.8300,125.1380,123.2450,123.8700,6010114
2019-10-31,124.7900,125.4480,123.3550,124.5100,6399419
2019-10-30,123.9900,125.1700,123.5000,124.9400,4734422
2019-10-29,123.2000,124.5600,123.1000,123.6000,5659825
2019-10-28,123.4800,124.1200,122.6000,123.4800,5459130
2019-10-25,124.8200,124.8200,123.1700,123.2500,6092239
2019-10-24,123.7600,125.7700,123.3400,124.7900,6745650
2019-10-23,121.9900,123.7300,121.8400,123.0000,8319580
2019-10-22,124.0000,124.2200,121.6000,122.1800,14487778
2019-10-21,117.4200,119.1200,117.3500,119.0800,7218664
2019-10-18,116.5500,117.7500,116.1713,117.4700,9016429
2019-10-17,117.3100,117.6400,116.5500,116.6300,5993352
2019-10-16,117.6700,117.7700,116.5050,117.5300,7997695
2019-10-15,120.1900,120.5600,116.7000,117.2000,11174737
2019-10-14,121.6200,121.6200,119.5800,120.0500,7383413
2019-10-11,122.0400,122.0600,120.8200,121.0900,6301551
2019-10-10,121.3300,122.1900,120.8000,121.9400,4117890
2019-10-09,121.8100,122.3900,121.4299,121.9800,3789785
2019-10-08,122.6600,122.9300,120.8800,120.9300,6193542
2019-10-07,123.5300,123.8900,122.6800,122.8400,4783788
2019-10-04,122.1900,124.0600,121.9900,124.0000,4405650
2019-10-03,121.6700,122.5400,120.8400,121.7400,5175148
2019-10-02,123.2000,123.6500,120.2100,121.0800,6799785
2019-10-01,124.3600,124.6400,123.2000,123.8500,5455940
2019-09-30,124.5700,125.3600,124.1300,124.3800,5227165
2019-09-27,124.4100,124.8800,123.7200,124.5700,5589808
